scorer,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000,DeepCut_resnet50_frontMar14shuffle1_1015000
bodyparts,nose,nose,nose,l_ear,l_ear,l_ear,r_ear,r_ear,r_ear,l_eye,l_eye,l_eye,r_eye,r_eye,r_eye
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
3733,188.52454817295074,293.1757273674011,0.9999988079071045,280.4334044456482,267.38912892341614,0.9999897480010986,253.46834099292755,239.1721658706665,0.9998772144317627,236.48339650034904,277.44770431518555,1.0,223.88698291778564,256.06283473968506,0.9925946593284607
3734,189.06384658813477,292.67348301410675,0.999998927116394,281.0231285095215,266.6566776037216,0.9999822378158569,253.4644250869751,238.24020981788635,0.9998569488525391,237.07984590530396,276.88605707883835,1.0,224.1018946170807,255.7099006175995,0.9942718744277954
3735,189.63783144950867,292.3470382094383,0.999998927116394,281.6397304534912,265.680296421051,0.9999698400497437,253.80484104156494,238.0541069507599,0.9998928308486938,238.0444939136505,276.0503360442817,1.0,224.83284664154053,255.18519949913025,0.9948557615280151
3736,190.28961730003357,291.88595540076494,0.9999986886978149,282.286966919899,265.04579734802246,0.9999721050262451,254.018723487854,237.93761074543,0.9998786449432373,238.63543128967285,275.2004227042198,1.0,225.3571741580963,254.718435049057,0.9932613968849182
3737,190.98595523834229,291.2727957367897,0.9999982118606567,283.09363317489624,264.71400451660156,0.9999707937240601,254.6965012550354,237.58588862419128,0.9999055862426758,239.1579291820526,274.5632095336914,1.0,226.21053647994995,254.0777349472046,0.9925634264945984
3738,192.15572118759155,291.05330258607864,0.9999983310699463,283.71281933784485,264.32535886764526,0.9999722242355347,255.0910243988037,237.14590859413147,0.9999227523803711,240.8770751953125,274.25737369060516,1.0,227.1150844693184,253.24430298805237,0.9853026866912842
3739,192.77936387062073,289.9321117401123,0.9999979734420776,284.651997923851,264.09527587890625,0.9999750852584839,256.02086114883423,236.74564880132675,0.9999401569366455,242.14433133602142,273.5210244655609,1.0,228.05031414330006,252.75126534700394,0.9784179329872131
3740,193.7912826538086,288.7546064853668,0.9999969005584717,285.74339830875397,263.8234713077545,0.9999713897705078,256.7107880115509,236.36420983076096,0.9999481439590454,244.0640899911523,271.82853603363037,1.0,229.78665339946747,251.6149988770485,0.9681286215782166
3741,195.00871175527573,288.14669466018677,0.9999977350234985,286.57412219047546,263.2990095615387,0.9999678134918213,257.23122000694275,235.9242191836238,0.999953031539917,245.10929703712463,271.29700756073,1.0,230.16121625900269,251.23530167341232,0.9576270580291748
3742,195.8372994363308,287.72168040275574,0.9999977350234985,287.58203959465027,262.73422050476074,0.999963641166687,258.1829785108566,235.4931017756462,0.9999575614929199,245.9763879776001,270.8466897010803,1.0,230.7417392730713,250.80231618881226,0.950389564037323
3743,196.68585985898972,287.25867104530334,0.9999982118606567,288.5865669250488,262.04482221603394,0.9999507665634155,258.8597813844681,235.08276933431625,0.9999581575393677,247.08847880363464,270.48210430145264,1.0,231.45793175697327,250.1167130470276,0.9551016092300415
3744,197.48342740535736,286.53582549095154,0.9999984502792358,290.5486069917679,260.61429381370544,0.9999547004699707,259.17878890037537,234.57339763641357,0.9999539852142334,247.77289819717407,269.8846049308777,1.0,231.79590106010437,249.46487617492676,0.9759061336517334
3745,198.21597623825073,286.3009421825409,0.9999980926513672,291.20203709602356,259.88777919113636,0.9999626874923706,259.56688287854195,234.20850670337677,0.9999349117279053,248.8301706314087,269.18573892116547,0.9999998807907104,232.2392373085022,248.8787980079651,0.9837257266044617
3746,199.0158064365387,285.6430084705353,0.9999982118606567,292.1169832646847,259.2771013379097,0.9999699592590332,260.18449395895004,233.97448205947876,0.9999109506607056,249.09285187721252,268.95501655340195,1.0,232.9817018508911,248.33553266525269,0.9871093034744263
3747,199.8366503715515,285.2645460367203,0.9999973773956299,292.76389318704605,258.56851947307587,0.9999750852584839,261.2669167518616,233.28281044960022,0.9998677968978882,250.14132702350616,267.8448103815317,1.0,234.1200294494629,247.56723403930664,0.9803048968315125
3748,200.91005969047546,284.4709815084934,0.999996542930603,293.2986067533493,258.0616320371628,0.9999767541885376,262.1764233112335,233.81391668319702,0.9998356103897095,251.2761355638504,266.8924323320389,1.0,234.66733312606812,247.39602875709534,0.9819530844688416
3749,201.78702640533447,283.71047654747963,0.9999959468841553,294.06606554985046,257.3734669685364,0.9999746084213257,262.6573836803436,233.47298955917358,0.999834418296814,252.34584110975266,266.29391276836395,1.0,236.6801456809044,248.0744662284851,0.984794557094574
3750,203.25148129463196,282.60437178611755,0.9999947547912598,294.4957115650177,257.02658200263977,0.9999732971191406,263.0650300979614,233.06442594528198,0.9998481273651123,253.2885023355484,265.7685515880585,1.0,237.12741327285767,247.60801935195923,0.9926995635032654
3751,204.0799029842019,282.21157789230347,0.9999929666519165,295.8168087005615,257.1283130645752,0.9999732971191406,263.3096339702606,232.8141803741455,0.9998438358306885,254.2999234199524,265.16244411468506,1.0,237.99337780475616,247.23781180381775,0.9935265779495239
3752,205.04144394397736,281.56218004226685,0.9999951124191284,296.4732689857483,256.7623176574707,0.9999713897705078,263.53974413871765,232.14996719360352,0.9998390674591064,254.76460218429565,264.96686148643494,1.0,238.14093804359436,246.961177110672,0.9970396161079407
3753,206.17284417152405,280.83385372161865,0.9999961853027344,297.37666749954224,256.4654483795166,0.9999704360961914,264.1898002624512,231.7194483280182,0.999785840511322,255.70959091186523,265.5799398422241,1.0,239.2622423171997,246.57036805152893,0.9978886246681213
3754,207.17348265647888,280.0153203010559,0.9999961853027344,298.29676389694214,256.264253616333,0.9999639987945557,264.5295901298523,230.93260550498962,0.9998036026954651,257.03858709335327,264.82728147506714,1.0,240.37827825546265,245.81529569625854,0.9983773231506348
3755,208.2106432914734,280.680438041687,0.9999955892562866,299.30493545532227,255.87551045417786,0.9999494552612305,265.1463100910187,230.58083510398865,0.9998032450675964,258.8870210647583,264.58968210220337,1.0,241.33178687095642,245.33781719207764,0.9981308579444885
3756,209.0273413658142,280.5431532859802,0.9999978542327881,299.23666548728943,254.83297514915466,0.9999330043792725,265.43917536735535,230.29358506202698,0.9998342990875244,259.94266507029533,264.5014762878418,1.0,241.81293153762817,244.8266163468361,0.9981263279914856
3757,209.5304355621338,279.7738723754883,0.9999983310699463,299.6138070523739,254.4582085609436,0.999935507774353,265.9939315319061,229.8843879699707,0.9998519420623779,261.0580241680145,264.00145292282104,1.0,242.61124515533447,244.21722967922688,0.9982056617736816
3758,209.93426299095154,279.3446261882782,0.9999985694885254,300.22347746789455,253.8589060306549,0.9999547004699707,266.3739483356476,229.70149433612823,0.9998688697814941,261.9936969280243,263.3843958377838,1.0,243.44518786668777,244.1294820010662,0.997210681438446
3759,210.66604053974152,279.0229341983795,0.9999990463256836,300.8467069864273,253.2441544532776,0.9999568462371826,266.54368233680725,229.27383947372437,0.9998911619186401,262.6470777988434,262.8286864757538,1.0,243.5702477991581,243.88992772996426,0.9969203472137451
3760,211.38105446100235,278.60718607902527,0.9999992847442627,301.5720708370209,252.7492714524269,0.9999622106552124,267.0629902482033,229.31528282165527,0.9998880624771118,263.81814765930176,262.50168657302856,1.0,244.32284280657768,243.86535596847534,0.9968264102935791
3761,212.59641766548157,277.58992516994476,0.9999994039535522,303.7437834739685,251.31768876314163,0.9999665021896362,267.37387281656265,229.37504935264587,0.9998793601989746,265.3188319206238,262.2743706703186,1.0,245.02788472175598,243.84651596844196,0.9973527193069458
3762,214.1925060749054,277.2634745836258,0.9999992847442627,304.27185583114624,250.95416522026062,0.9999728202819824,267.87657795101404,229.2902660369873,0.9998750686645508,266.3848742246628,262.2422773838043,1.0,245.77300477027893,243.91690946370363,0.9967304468154907
3763,216.38818454742432,277.7597750425339,0.9999977350234985,304.6803002357483,250.74477338790894,0.9999796152114868,267.9163658171892,229.31592082977295,0.9998961687088013,267.25228202342987,261.94121539592743,1.0,246.6076147556305,243.91314893960953,0.9967333078384399
3764,218.25070130825043,278.7696692943573,0.9999985694885254,305.05486941337585,250.29604697227478,0.9999797344207764,267.8193870931864,229.07873904705048,0.9999033212661743,268.4238877296448,261.6609606742859,1.0,246.52823185920715,244.03054841980338,0.9988980293273926
3765,220.48049542307854,279.5167500972748,0.9999979734420776,305.65170431137085,249.8327660560608,0.999981164932251,267.70361265540123,228.97992151975632,0.9999043941497803,269.22442853450775,261.5494621992111,1.0,247.1452226638794,244.27608489990234,0.9994326233863831
3766,222.81077551841736,279.9971191883087,0.9999955892562866,306.17089426517487,249.4322624206543,0.999982476234436,267.21768659353256,229.28202617168427,0.9998923540115356,270.2019248008728,261.8249205350876,1.0,247.352356672287,245.11145496368408,0.999683141708374
3767,224.8243932723999,281.36554861068726,0.999993085861206,306.70806646347046,249.01970028877258,0.9999830722808838,267.19172525405884,229.4082590341568,0.999887228012085,271.6933159828186,261.8221038579941,1.0,247.90537071228027,245.60637378692627,0.9996839761734009
3768,226.51148998737335,282.0230059623718,0.9999915361404419,307.24479818344116,248.73275899887085,0.9999815225601196,266.3413974046707,229.87832510471344,0.9998997449874878,272.69629192352295,261.9212965965271,1.0,247.13805723190308,245.87267208099365,0.9999918937683105
3769,229.79055428504944,282.854411482811,0.9999940395355225,307.7341022193432,248.26703691482544,0.9999806880950928,266.07733142375946,229.99773275852203,0.9999183416366577,273.9161238670349,261.92884838581085,1.0,246.7714228630066,247.50749111175537,0.9999977350234985
3770,231.26228594779968,282.7512184381485,0.9999916553497314,308.30122032761574,247.66300773620605,0.9999788999557495,265.95179414749146,229.93279457092285,0.9999350309371948,274.84831380844116,261.4781974554062,1.0,247.45671677589417,247.57514667510986,0.999998927116394
3771,232.71396923065186,284.7098804116249,0.9999903440475464,309.0357234477997,247.06824111938477,0.9999756813049316,266.1550604104996,229.95494139194489,0.9999301433563232,276.3338314294815,261.82360684871674,1.0,248.04754829406738,248.11311554908752,0.9999991655349731
3772,234.01639342308044,286.7163083553314,0.9999951124191284,310.07347559928894,247.89627695083618,0.999972939491272,266.3673014640808,230.2839391231537,0.9999290704727173,277.55837190151215,262.17229890823364,1.0,248.41610717773438,248.800137758255,0.9999997615814209
3773,236.0893565863371,286.90587520599365,0.9999939203262329,310.52304339408875,247.33980870246887,0.9999780654907227,266.87246537208557,230.43119835853577,0.9999356269836426,278.6430127620697,262.4764301776886,1.0,249.0344409942627,249.06334257125854,0.9999998807907104
3774,237.71483504772186,287.28231716156006,0.9999946355819702,310.91274976730347,246.9751636981964,0.9999761581420898,266.7224462032318,230.70463275909424,0.9999287128448486,279.88210558891296,262.2779870033264,1.0,249.7444121837616,249.39309573173523,0.9999998807907104
3775,239.32377815246582,287.3608913421631,0.9999902248382568,311.5187876224518,246.60692143440247,0.9999728202819824,266.9286210536957,230.68341827392578,0.9999301433563232,281.5726137161255,262.8400046825409,1.0,250.35067689418793,249.38990139961243,0.9999998807907104
3776,241.19996786117554,287.5674662590027,0.9999645948410034,312.32475233078003,246.3010392189026,0.9999651908874512,267.47292214632034,230.7991168498993,0.9999253749847412,283.2737754583359,263.05091524124146,1.0,251.57374468445778,250.46176552772522,0.9999998807907104
3777,243.26808619499207,288.0884962081909,0.999994158744812,312.9569025039673,245.75109350681305,0.9999595880508423,267.5414575636387,230.8990981578827,0.9999186992645264,284.2303864657879,263.0890905857086,1.0,252.40573745965958,251.09713888168335,0.9999998807907104
3778,244.2899025976658,289.1789360046387,0.9999982118606567,313.54248666763306,245.55588626861572,0.9999501705169678,267.71704572439194,231.10970330238342,0.9999178647994995,285.2316929101944,263.45647382736206,1.0,252.93258672952652,251.7230188548565,1.0
3779,245.25116217136383,289.92873430252075,0.9999988079071045,314.2595740556717,245.19402706623077,0.9999518394470215,267.68736505508423,231.33409643173218,0.9999324083328247,285.9086072444916,263.3117458820343,1.0,253.45642864704132,252.16409116983414,1.0
3780,247.1715567111969,290.75175273418427,0.999998927116394,314.5875586271286,244.83169090747833,0.9999599456787109,267.9611856751144,231.68873262405396,0.9999395608901978,286.88399505615234,263.47659945487976,1.0,254.21923685073853,252.7436821460724,1.0
3781,248.68963265419006,291.8371165841818,0.9999991655349731,314.7924716472626,244.73285734653473,0.9999639987945557,268.158384591341,231.77142238616943,0.9999325275421143,287.6889271736145,263.63487696647644,1.0,254.44875073432922,253.17674911022186,1.0
3782,249.89196157455444,292.2846051156521,0.9999995231628418,315.2724816799164,244.53202366828918,0.999970555305481,268.31891545653343,232.43286895751953,0.9999252557754517,288.7202548980713,264.21928882598877,1.0,255.61396431922913,253.56255769729614,0.9999998807907104
3783,251.08051311969757,293.13576996326447,0.9999996423721313,315.6085930466652,244.31944671273232,0.9999672174453735,268.46302738785744,232.37393617630005,0.9999312162399292,290.4891873598099,263.9672701358795,1.0,255.99680137634277,254.19012141227722,0.9999998807907104
3784,252.81475919485092,293.8395367860794,0.9999996423721313,315.9425988830626,244.01248557958752,0.9999681711196899,268.684950530529,232.75653553009033,0.9999336004257202,291.325366795063,263.9538495540619,1.0,257.20217514038086,255.41264009475708,1.0
3785,254.9984645843506,294.91759634017944,0.9999994039535522,316.12256617844105,243.57829424738884,0.9999661445617676,268.63410806655884,233.35896968841553,0.9999125003814697,292.35615396499634,264.01563596725464,1.0,257.93154191970825,255.62674951553345,1.0
3786,256.68251752853394,294.7132227420807,0.9999995231628418,316.4340815246105,243.19730269908905,0.9999629259109497,268.5558044910431,233.4390778541565,0.999914288520813,293.21666300296783,263.9388473033905,1.0,258.4672564268112,255.6424036026001,1.0
3787,258.15121948719025,294.8709542751312,0.9999996423721313,316.5099264383316,242.70915508270264,0.9999617338180542,267.8210101425648,233.19403266906738,0.9999241828918457,293.93938088417053,263.54690408706665,1.0,259.29313147068024,255.74142146110535,1.0
3788,259.54937756061554,295.29592299461365,0.9999996423721313,316.77574318647385,242.28579211235046,0.9999585151672363,267.5930919647217,233.06172251701355,0.9999185800552368,294.52980184555054,263.3853089809418,1.0,259.7217694222927,255.9882891178131,1.0
3789,260.8486183285713,295.19881224632263,0.9999996423721313,317.0116651058197,241.94124341011047,0.9999560117721558,267.78418946266174,233.15877723693848,0.999911904335022,295.32478642463684,263.3708620071411,1.0,260.42011097073555,256.0422782897949,1.0
3790,262.39773964881897,295.4800817966461,0.9999995231628418,317.46795785427094,241.5261116027832,0.9999574422836304,268.0431295186281,233.11973881721497,0.9999146461486816,296.13456535339355,263.16473722457886,1.0,261.1031755208969,256.14463663101196,1.0
3791,263.64526534080505,294.892644405365,0.9999994039535522,317.53139221668243,241.2265124320984,0.999955415725708,268.14777643978596,232.97692370414734,0.9999047517776489,296.70145750045776,263.02200651168823,1.0,261.53115451335907,255.94086337089539,1.0
3792,264.22182846069336,294.03400468826294,0.9999994039535522,317.8157160282135,241.0125753879547,0.9999574422836304,268.156280785799,232.8611719608307,0.9998692274093628,297.2161045074463,262.6890244483948,1.0,262.03592801094055,256.05376291275024,1.0
3793,265.01440024375916,293.54130375385284,0.9999996423721313,317.9221705198288,240.90785241127014,0.99996018409729,268.3134000301361,232.83043265342712,0.9998750686645508,297.7572855949402,262.39512491226196,1.0,262.54578256607056,255.53604912757874,1.0
3794,266.06358325481415,292.49305605888367,0.9999997615814209,318.3747527599335,240.31614637374878,0.9999498128890991,269.89644634723663,233.3669581413269,0.9998767375946045,298.84881067276,261.9511766433716,1.0,263.2615456581116,255.16926956176758,1.0
3795,266.67385017871857,291.63516905903816,0.9999997615814209,318.5390486717224,240.27873396873474,0.9999516010284424,270.11499404907227,233.12945079803467,0.9998751878738403,299.1099886894226,261.90299236774445,1.0,263.68852519989014,254.83607864379883,1.0
3796,267.28935623168945,290.5642924308777,0.9999997615814209,318.91476821899414,240.70820713043213,0.9999632835388184,270.40032982826233,232.65954685211182,0.9999191761016846,299.62421253323555,260.55263453722,1.0,264.0115909576416,254.07549786567688,1.0
3797,267.8735097646713,289.81032848358154,0.9999997615814209,319.40718698501587,240.55209875106812,0.9999747276306152,270.774525642395,232.2051010131836,0.9999271631240845,300.0167709104717,259.99666525493376,1.0,264.1494355201721,253.7193021774292,1.0
3798,268.2404704838991,288.6974081993103,0.9999995231628418,319.80266427993774,239.8546085357666,0.9999865293502808,271.22105383872986,232.00027704238892,0.9999305009841919,300.5755051970482,259.09930527210236,1.0,264.2862877845764,252.876562833786,1.0
3799,269.2560158967972,288.3158574104309,0.9999991655349731,320.0839111804962,239.48486399650574,0.9999898672103882,271.05390310287476,231.3469159603119,0.9999381303787231,301.14147436618805,258.34595906734467,1.0,264.58679008483887,252.15575155615807,1.0
3800,269.49711894989014,287.3583793640137,0.9999994039535522,320.3118643760681,239.07969069480896,0.9999923706054688,271.2654685974121,230.7439546585083,0.999957799911499,301.6921328306198,257.7120096683502,1.0,264.88771772384644,251.38795733451843,1.0
3801,269.4341516494751,286.1910333633423,0.9999994039535522,320.79459834098816,238.43351101875305,0.9999954700469971,271.52235555648804,230.36655735969543,0.9999721050262451,302.0406656265259,256.51097321510315,1.0,265.4577717781067,250.675861120224,1.0
3802,269.44742226600647,284.5215782523155,0.9999990463256836,320.9355399608612,238.03284311294556,0.9999961853027344,271.78767681121826,230.20461869239807,0.9999794960021973,302.4600975513458,255.62927198410034,1.0,265.93179988861084,249.86098909378052,1.0
3803,269.77141177654266,283.2066803574562,0.9999983310699463,321.17260336875916,237.4713122844696,0.9999973773956299,272.16551089286804,229.85897958278656,0.9999868869781494,302.4834084510803,255.01321125030518,1.0,266.7146029472351,249.20886325836182,1.0
3804,269.3455501794815,281.96662950515747,0.9999980926513672,321.49060559272766,236.97868967056274,0.9999979734420776,272.6154363155365,229.6975792646408,0.9999905824661255,302.89283561706543,254.39156913757324,1.0,266.96395218372345,248.5452003479004,1.0
3805,270.21884751319885,280.7230877876282,0.9999990463256836,321.5484321117401,236.25311982631683,0.9999983310699463,272.8648600578308,229.35684657096863,0.999992847442627,303.37520694732666,253.66838479042053,1.0,267.2370248436928,247.72684979438782,1.0
3806,272.15134716033936,281.09406423568726,0.9999994039535522,321.9877681732178,235.53014731407166,0.9999986886978149,273.04639315605164,229.06727051734924,0.9999945163726807,303.87494802474976,252.621551156044,1.0,267.5327295958996,247.1266791820526,1.0
3807,272.6886537075043,280.0943822860718,0.9999997615814209,322.04288160800934,234.94694638252258,0.9999985694885254,273.5488085746765,228.35843855142593,0.9999953508377075,304.47735142707825,251.9041250422597,1.0,267.80636060237885,246.5099880695343,1.0
3808,273.03427720069885,279.15853238105774,0.9999997615814209,322.32873153686523,234.34795379638672,0.9999983310699463,273.94063663482666,227.70917055010796,0.9999954700469971,305.0200479030609,251.19011861085892,1.0,268.0154025917873,245.68564188480377,1.0
3809,273.7574248313904,278.40090775489807,0.9999998807907104,322.523583650589,233.79715538024902,0.9999980926513672,274.09023356437683,227.12452173233032,0.999995231628418,305.46210527420044,250.8425316810608,1.0,268.3747410476208,244.97065669298172,1.0
3810,274.1169344186783,277.7063412666321,0.9999998807907104,322.91178464889526,233.44691514968872,0.9999977350234985,274.36899423599243,226.62311506271362,0.9999953508377075,305.9743769168854,250.30714988708496,1.0,268.84135061502457,244.3253509104252,1.0
3811,274.44759798049927,276.8612182736397,0.9999998807907104,323.3607967495918,233.15971851348877,0.9999974966049194,274.802250623703,226.30843496322632,0.9999959468841553,306.3441754579544,249.86846160888672,1.0,269.10508477687836,243.86842693388462,1.0
3812,275.0092903971672,275.8610678613186,0.9999998807907104,323.8908361643553,232.98084259033203,0.9999972581863403,275.1150957942009,225.95825386047363,0.9999954700469971,306.83327174186707,249.33612871170044,1.0,270.0754334926605,243.16427129507065,1.0
3813,275.117859184742,275.14713710546494,0.9999998807907104,324.5852360725403,232.82724905014038,0.9999964237213135,275.37213557958603,225.40133261680603,0.9999954700469971,307.35398930311203,248.9279112815857,1.0,270.3229341506958,242.6285673379898,1.0
3814,275.43792045116425,274.2248297929764,0.9999997615814209,325.1067569255829,232.70413064956665,0.9999955892562866,275.76775728166103,224.99081659317017,0.9999945163726807,307.87624287605286,248.4151153564453,1.0,270.61562633514404,242.26707112789154,1.0
3815,276.02013413980603,273.96099042892456,0.9999997615814209,325.6154273748398,232.68514728546143,0.9999949932098389,276.0778435766697,224.47881269454956,0.9999929666519165,308.1472741663456,247.89338731765747,1.0,271.59433817863464,241.41824650764465,1.0
3816,276.30921709537506,273.3246326446533,0.9999996423721313,326.0174081325531,232.5970118045807,0.999993085861206,276.14337112009525,224.33334851264954,0.9999922513961792,308.6373339891434,247.33185029029846,1.0,271.95953845977783,241.18645906448364,1.0
3817,276.80239552259445,272.91711044311523,0.9999996423721313,326.1203272342682,232.5004642009735,0.9999920129776001,276.4405329823494,223.8776240348816,0.9999905824661255,309.0134619474411,246.7969114780426,1.0,272.35191679000854,240.70565509796143,1.0
3818,277.6756023168564,272.4466915130615,0.9999997615814209,326.2895419597626,232.39308094978333,0.9999897480010986,276.72520220279694,223.59489631652832,0.9999878406524658,309.25278544425964,246.4602198600769,1.0,271.97990226745605,240.341956615448,1.0
3819,278.78340911865234,272.0435833930969,0.9999996423721313,326.5573661327362,233.02173233032227,0.9999864101409912,276.6674743294716,223.72620010375977,0.9999878406524658,309.80711710453033,245.96826124191284,1.0,272.27725982666016,240.39005136489868,1.0
3820,279.62985730171204,271.3803017139435,0.9999996423721313,326.76919651031494,232.40621948242188,0.9999887943267822,277.0461322069168,223.3851113319397,0.9999828338623047,310.2720556259155,245.45470476150513,1.0,272.91286516189575,239.81694626808167,1.0
3821,280.7215790748596,271.0312113761902,0.9999994039535522,327.0369396209717,232.24023580551147,0.9999891519546509,277.1319535970688,223.55883884429932,0.9999836683273315,310.7189004421234,245.22884321212769,1.0,273.54698848724365,239.70501589775085,1.0
3822,281.7124228477478,270.67681217193604,0.9999985694885254,327.2113530635834,232.0337429046631,0.9999889135360718,277.3569060564041,223.47852277755737,0.9999804496765137,311.27473306655884,244.99445420503616,1.0,274.1260937452316,239.61020255088806,1.0
3823,282.94194757938385,270.2075219154358,0.9999986886978149,327.8126504421234,231.80693125724792,0.9999876022338867,278.4351167678833,223.57446718215942,0.999976396560669,311.9084916114807,244.7218683362007,1.0,274.9239592552185,239.17521619796753,1.0
3824,283.6848608851433,269.4919774532318,0.9999988079071045,328.0496759414673,231.57837915420532,0.9999862909317017,278.275719165802,223.6713433265686,0.9999758005142212,312.3076128959656,244.27023780345917,1.0,275.5913824737072,238.93630242347717,1.0
3825,284.7351961135864,268.45361363887787,0.9999986886978149,328.26075768470764,231.45884323120117,0.9999853372573853,279.2322521209717,223.29394102096558,0.9999734163284302,312.8701467514038,243.85598056018353,1.0,276.14888267219067,238.39150285720825,1.0
3826,285.29335141181946,267.82571740448475,0.9999982118606567,328.4217438697815,231.28626990318298,0.9999862909317017,279.628053188324,223.10710334777832,0.9999696016311646,313.08116245269775,243.84711921215057,1.0,276.73774218559265,238.1364529132843,1.0
3827,287.66634130477905,268.4672818481922,0.9999991655349731,329.35211753845215,230.86803030967712,0.9999922513961792,279.9923667907715,222.94354438781738,0.9999614953994751,313.99429512023926,243.09808135032654,1.0,277.3319959640503,237.9789115190506,1.0
3828,288.65497064590454,267.61632162332535,0.9999994039535522,329.9310004711151,230.70358514785767,0.999993085861206,280.19916915893555,223.28637218475342,0.9999613761901855,314.79773473739624,242.6126869916916,1.0,278.05695819854736,237.87473893165588,1.0
3829,289.61855387687683,266.96541142463684,0.9999995231628418,330.3553273677826,230.70822501182556,0.9999935626983643,280.2985806465149,223.23966598510742,0.9999685287475586,316.2154098600149,241.96358346939087,1.0,278.5845093727112,237.5903856754303,1.0
3830,290.05161356925964,265.5641613006592,0.9999996423721313,330.42596900463104,230.69031500816345,0.9999932050704956,280.7685375213623,223.10450792312622,0.9999603033065796,316.3125032186508,241.9399857521057,1.0,279.2930061817169,237.32184505462646,1.0
3831,291.3361436724663,264.5881667137146,0.9999997615814209,331.18998420238495,230.5598704814911,0.999993085861206,280.8424849510193,223.1998610496521,0.9999688863754272,317.7453268766403,241.273779630661,1.0,279.931800365448,236.92725610733032,1.0
3832,292.4822855889797,263.96115899086,0.9999998807907104,331.81445330381393,230.0975160598755,0.9999924898147583,281.4225277900696,223.2650969028473,0.9999681711196899,318.75970339775085,240.79330325126648,1.0,280.98682403564453,236.46223375201225,1.0
3833,293.5023910999298,263.53691601753235,0.9999998807907104,332.25619423389435,229.5900341272354,0.9999935626983643,281.60875272750854,223.0832188129425,0.9999686479568481,319.2231719493866,240.03452372550964,1.0,281.81004095077515,236.25713148713112,1.0
3834,294.6066255569458,263.3087968826294,0.9999998807907104,332.76296412944794,229.8836591243744,0.999993085861206,281.25898122787476,222.41632056236267,0.9999668598175049,319.6371865272522,239.87030220031738,0.9999998807907104,283.0540284514427,236.05411513149738,1.0
3835,295.7261598110199,263.2168333530426,0.9999997615814209,333.2689788341522,229.65345740318298,0.9999910593032837,281.6127905845642,222.1588578224182,0.9999688863754272,320.03876399993896,239.38698053359985,1.0,283.7197687625885,235.93734447658062,1.0
3836,296.48045086860657,261.4302030801773,0.9999998807907104,333.8181953430176,229.84822916984558,0.9999880790710449,282.1096901893616,221.6069221496582,0.9999715089797974,320.5501518249512,238.98350763320923,1.0,284.377885222435,235.9358276873827,1.0
3837,297.8423957824707,261.1494789123535,0.9999998807907104,334.3555452823639,229.87930727005005,0.9999861717224121,282.5948679447174,221.35598242282867,0.9999732971191406,321.90113735198975,238.69947361946106,1.0,285.1429086923599,235.93945165723562,1.0
3838,299.2948405146599,260.8312269449234,0.9999998807907104,334.4153995513916,229.65462136268616,0.9999816417694092,283.520042270422,220.948712348938,0.9999754428863525,323.1312407851219,238.6751229763031,1.0,286.05946803092957,235.66233092546463,0.9999998807907104
3839,300.30830869078636,260.2002284824848,0.9999998807907104,335.0385489463806,229.53905642032623,0.9999881982803345,283.9060442224145,220.70647424459457,0.9999785423278809,324.07561077177525,238.06182026863098,1.0,286.5577154159546,235.1429323554039,1.0
3840,301.3635331392288,259.8920294716954,0.9999998807907104,335.16450119018555,229.30990195274353,0.9999897480010986,284.3288037776947,220.5744463801384,0.9999780654907227,324.85089933872223,237.591890335083,1.0,287.2536931037903,234.73788630962372,1.0
3841,302.9247410297394,259.73208516836166,0.9999997615814209,335.3841247558594,229.19473457336426,0.9999924898147583,284.3093647956848,220.57409727573395,0.9999798536300659,325.5579763650894,236.9559017419815,1.0,287.73499059677124,234.64008450508118,1.0
3842,304.46330642700195,258.9093792438507,0.9999994039535522,335.53047466278076,229.391388297081,0.9999934434890747,284.6058466434479,220.6949713230133,0.9999794960021973,326.19248723983765,236.6461101770401,1.0,288.25693917274475,234.30345165729523,1.0
3843,306.0514545440674,256.0534381866455,0.9999994039535522,336.0174777507782,229.20615565776825,0.9999949932098389,284.87013041973114,220.49287843704224,0.9999792575836182,326.913556098938,235.9081840068102,1.0,289.1531813144684,233.83093643188477,1.0
3844,307.4127760529518,255.07710146903992,0.9999997615814209,336.2698624134064,228.8606195449829,0.9999949932098389,285.0069200992584,220.408010751009,0.9999780654907227,327.2772693634033,235.2227002978325,1.0,289.9207739830017,233.23851203918457,1.0
