scorer,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000,DeepCut_resnet50_topMar19shuffle1_1030000
bodyparts,nose,nose,nose,l_ear,l_ear,l_ear,r_ear,r_ear,r_ear,l_eye,l_eye,l_eye,r_eye,r_eye,r_eye
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4261,354.8889625072479,252.14934062957764,1.0,326.6232976913452,330.9002068042755,0.9999998807907104,379.69686782360077,334.98223972320557,0.9999958276748657,333.91923129558563,302.4552712440491,1.0,373.6556692123413,304.2689366340637,1.0
4262,354.9862730503082,252.2990312576294,1.0,326.51159858703613,331.06212162971497,0.9999998807907104,379.6818571984768,334.99202394485474,0.9999959468841553,333.91466200351715,302.4820628166199,1.0,373.68107187747955,304.3274178504944,1.0
4263,354.9914938211441,252.30188846588135,1.0,326.5080919265747,331.0749146938324,0.9999998807907104,379.49066442251205,335.0186595916748,0.9999963045120239,333.8389689922333,302.461074590683,1.0,373.57870054244995,304.4794406890869,1.0
4264,354.87888538837433,252.54730486869812,1.0,326.5116581916809,331.10182225704193,0.9999998807907104,379.51942852139473,335.04607343673706,0.9999960660934448,333.7772785425186,302.5729832649231,1.0,373.5399332046509,304.43556451797485,1.0
4265,354.8898458480835,252.52678853273392,1.0,326.36833810806274,331.19525676965714,0.9999998807907104,379.4565742611885,335.1149697303772,0.9999964237213135,333.78262889385223,302.5610933303833,1.0,373.53261601924896,304.42310333251953,1.0
4266,354.9314122200012,252.43243035674095,1.0,326.41707015037537,331.1851665377617,0.9999998807907104,379.4392364025116,335.0998377799988,0.9999964237213135,333.7642629146576,302.56505966186523,1.0,373.50238013267517,304.4915814399719,1.0
4267,354.781498670578,252.5140199661255,1.0,326.3873448371887,331.176376581192,0.9999998807907104,379.42655074596405,335.10025930404663,0.999996542930603,333.65585482120514,302.59857201576233,1.0,373.503786444664,304.4887270927429,1.0
4268,355.0127798318863,252.50409364700317,1.0,326.38472843170166,331.18457847833633,0.9999998807907104,379.42738568782806,335.10658168792725,0.999996542930603,333.6587110757828,302.59543085098267,1.0,373.5295993089676,304.4809136390686,1.0
4269,355.12702518701553,253.04066681861877,1.0,326.40877175331116,331.2229504585266,0.9999998807907104,379.2731229066849,335.1831078529358,0.9999966621398926,333.6676787137985,302.60055708885193,1.0,373.50597870349884,304.4925012588501,1.0
4270,355.10923278331757,252.98993849754333,1.0,326.39326882362366,331.2103672027588,0.9999998807907104,379.2395507097244,335.1917362213135,0.999996542930603,333.65968549251556,302.58766651153564,1.0,373.48918783664703,304.5732135772705,1.0
4271,355.11154037714005,253.00650584697723,1.0,326.2966606616974,331.11564564704895,0.9999998807907104,379.2969554066658,335.1996774673462,0.9999967813491821,333.6252440214157,302.5714490413666,1.0,373.42265605926514,304.56624031066895,1.0
4272,355.0342591404915,252.93340116739273,1.0,326.30217123031616,331.0923262834549,0.9999998807907104,379.3141080737114,335.21105575561523,0.9999967813491821,333.6625862121582,302.5776982307434,1.0,373.3602865934372,304.438600063324,1.0
4273,355.0062913298607,252.94178378582,1.0,326.18717312812805,331.1632054448128,0.9999998807907104,379.3152455687523,335.2281322479248,0.9999967813491821,333.65722811222076,302.59159541130066,1.0,373.35817074775696,304.43030405044556,1.0
4274,354.9157363176346,253.14546644687653,1.0,326.1923122406006,331.154501914978,0.9999998807907104,379.300702214241,335.21807622909546,0.9999967813491821,333.67265033721924,302.60095024108887,1.0,373.3507971763611,304.5102620124817,1.0
4275,354.88495779037476,253.18331933021545,1.0,326.1969449520111,331.16999554634094,0.9999998807907104,379.29258477687836,335.2752890586853,0.9999972581863403,333.67993342876434,302.59631299972534,1.0,373.3306783437729,304.47683906555176,1.0
4276,354.96860933303833,253.17096555233002,1.0,326.1889545917511,331.15023893117905,0.9999998807907104,379.2815535068512,335.27321672439575,0.9999971389770508,333.63528418540955,302.5963864326477,1.0,373.35351979732513,304.4821915626526,1.0
4277,354.9620281457901,253.15465331077576,1.0,326.1823699474335,331.1752800345421,1.0,379.1881214976311,335.34373569488525,0.9999971389770508,333.6370030641556,302.55871319770813,1.0,373.2985738515854,304.4695076942444,1.0
4278,354.98820292949677,253.13403415679932,1.0,326.17496061325073,331.1774227619171,1.0,379.111068546772,335.40355587005615,0.9999972581863403,333.6375696659088,302.5817039012909,1.0,373.29225718975067,304.4816732406616,1.0
4279,355.07936656475067,253.52940452098846,1.0,326.2141354084015,331.14978808164597,0.9999998807907104,379.10722559690475,335.39088916778564,0.9999971389770508,333.6580147743225,302.56659626960754,1.0,373.24992620944977,304.5610132217407,1.0
4280,355.1084604859352,253.53558123111725,1.0,326.2178223133087,331.1354120373726,0.9999998807907104,379.1011922955513,335.3920307159424,0.9999971389770508,333.7476933002472,302.6935386657715,1.0,373.24531269073486,304.5676326751709,1.0
4281,355.00199139118195,253.5105528831482,1.0,326.22645235061646,331.16015404462814,0.9999998807907104,379.117094874382,335.3847155570984,0.9999970197677612,333.75125539302826,302.6996624469757,1.0,373.2535790205002,304.54516983032227,1.0
4282,355.5219931900501,253.28907573223114,1.0,326.21798753738403,331.11579459905624,0.9999998807907104,379.20422065258026,335.4045920372009,0.9999972581863403,333.7403964996338,302.6252450942993,1.0,373.25173580646515,304.5200901031494,1.0
4283,355.7560211569071,253.44000327587128,1.0,326.27851939201355,331.108573615551,0.9999998807907104,379.20160633325577,335.40535736083984,0.9999971389770508,333.83619809150696,302.82872796058655,1.0,373.26474499702454,304.58785247802734,1.0
4284,355.6759994029999,253.37994039058685,1.0,326.2929718494415,331.11944913864136,0.9999998807907104,379.21324396133423,335.450279712677,0.9999971389770508,333.8410097360611,302.81242632865906,1.0,373.3336879014969,304.65983724594116,1.0
4285,355.6693322658539,253.38648307323456,1.0,326.2785882949829,331.1241629123688,0.9999998807907104,379.2570130228996,335.3901414871216,0.999996542930603,333.8277372121811,302.78352999687195,1.0,373.3601815700531,304.64914894104004,1.0
4286,355.6523248553276,253.42373728752136,1.0,326.3807818889618,331.18443870544434,0.9999998807907104,379.27835243940353,335.803674697876,0.9999978542327881,333.88125908374786,303.165420293808,1.0,373.41841995716095,304.7088179588318,1.0
4287,355.66553115844727,253.43724167346954,1.0,326.34311985969543,331.3341310620308,0.9999998807907104,379.2943934202194,335.8193826675415,0.9999978542327881,333.8621816635132,303.17866253852844,1.0,373.42860198020935,304.70664405822754,1.0
4288,355.65135458111763,253.44237852096558,1.0,326.35996317863464,331.35549145936966,0.9999998807907104,379.2749353647232,335.81302070617676,0.9999978542327881,333.91683077812195,303.2391595840454,1.0,373.42579650878906,304.67205810546875,1.0
4289,355.7004108130932,253.47818756103516,1.0,326.3218653202057,331.4641527533531,0.9999998807907104,379.29620975255966,335.76309871673584,0.9999979734420776,333.92826306819916,303.27440547943115,1.0,373.49892485141754,305.110475063324,1.0
4290,356.04438592866063,253.55628728866577,1.0,326.3453369140625,331.4858628511429,0.9999998807907104,379.24444526433945,335.70271253585815,0.9999978542327881,333.96154057979584,303.2591984272003,1.0,373.5136787891388,305.150269985199,1.0
4291,356.04177347943187,253.5525677204132,1.0,326.3367486000061,331.45518654584885,0.9999998807907104,379.25589179992676,335.68911695480347,0.9999979734420776,333.89019763469696,303.30031418800354,1.0,373.5319905281067,305.15557622909546,1.0
4292,356.0433031693101,253.57634127140045,1.0,326.3175940513611,331.62378734350204,0.9999998807907104,379.24715238809586,335.72099113464355,0.9999980926513672,333.8735109567642,303.2765152454376,1.0,373.4839425086975,305.26877546310425,1.0
4293,356.02979923039675,253.6170917749405,1.0,326.3359749317169,331.67866280674934,0.9999998807907104,379.31482660770416,335.7401900291443,0.9999979734420776,333.88210678100586,303.4420220851898,1.0,373.43737828731537,305.4161796569824,1.0
4294,355.2690581083298,253.91253924369812,1.0,326.3289976119995,331.7577467560768,0.9999998807907104,379.2879300713539,335.7763476371765,0.9999978542327881,333.8724397420883,303.79554629325867,1.0,373.38293194770813,305.4488101005554,1.0
4295,355.3174155950546,253.9602026939392,1.0,326.2911858558655,331.8110007494688,0.9999998807907104,379.2952091693878,335.7639789581299,0.9999978542327881,333.8565261363983,303.85865569114685,1.0,373.3086130619049,305.3116183280945,1.0
4296,354.6139587163925,254.12188959121704,1.0,326.3811740875244,332.018697893247,0.9999998807907104,379.30163729190826,335.8605694770813,0.9999974966049194,333.8564991950989,304.0037817955017,1.0,373.1272282600403,305.03903007507324,1.0
4297,354.18983268737793,254.0581498146057,1.0,326.3693583011627,332.1348714828491,0.9999998807907104,379.20757126808167,335.8611602783203,0.9999977350234985,333.73108065128326,304.25829696655273,1.0,373.0198276042938,305.00194120407104,1.0
4298,353.87884974479675,254.11169719696045,1.0,326.28903460502625,332.2676535844803,0.9999998807907104,379.1971192955971,335.8064794540405,0.9999978542327881,333.61051201820374,304.3372435569763,1.0,372.9495732188225,305.1368098258972,1.0
4299,353.3084771633148,254.72087597846985,1.0,326.3376588821411,332.28458404541016,0.9999998807907104,379.05629628896713,335.842472076416,0.9999979734420776,333.19306206703186,304.4187026023865,1.0,372.9256436228752,305.27025985717773,1.0
4300,352.4225311279297,254.85672450065613,1.0,326.1873559951782,332.5150675177574,0.9999998807907104,379.0282155275345,335.8641400337219,0.9999979734420776,332.6887192130089,304.6267776489258,1.0,372.84719198942184,305.42922925949097,1.0
4301,351.7465467453003,254.7301025390625,1.0,326.18131971359253,332.76032388210297,0.9999998807907104,378.95897579193115,335.89606618881226,0.9999978542327881,332.625675201416,304.8287887573242,1.0,372.58549469709396,305.2371401786804,1.0
4302,351.16456866264343,255.04277920722961,1.0,325.9638718366623,332.7119702100754,0.9999998807907104,378.63911259174347,335.7397584915161,0.9999980926513672,332.5821557044983,304.97103357315063,1.0,372.3026117384434,305.34039878845215,1.0
4303,350.6835889816284,255.1256880760193,1.0,325.7602559328079,332.9452285170555,0.9999998807907104,378.51861691474915,335.7811598777771,0.9999979734420776,331.80502486228943,305.23190355300903,1.0,372.12977573275566,305.8628101348877,1.0
4304,349.79769134521484,255.62051010131836,1.0,325.6409150362015,333.06342017650604,0.9999998807907104,378.2902066707611,335.8792004585266,0.9999977350234985,331.2222274541855,305.5898814201355,1.0,371.7247356772423,305.94664478302,1.0
4305,349.1736224889755,255.41215777397156,1.0,325.48422741889954,333.22629022598267,0.9999998807907104,378.23200154304504,335.8561944961548,0.9999978542327881,331.1885868906975,305.874605178833,1.0,371.34290623664856,306.0895676612854,1.0
4306,348.46128299832344,255.68716025352478,1.0,325.3237818479538,333.5110573768616,0.9999998807907104,378.05759584903717,335.9495658874512,0.9999978542327881,330.93850660324097,306.00519609451294,1.0,371.013623714447,306.0429129600525,1.0
4307,347.7088041305542,256.1045112609863,1.0,325.23495042324066,333.6897441148758,0.9999998807907104,377.6820261478424,335.42343521118164,0.9999959468841553,330.58375203609467,306.1799650192261,1.0,370.43335354328156,305.9717683792114,1.0
4308,346.94880056381226,256.3986825942993,1.0,325.10177314281464,334.04038858413696,0.9999998807907104,377.53773188591003,335.459255695343,0.9999957084655762,330.1205390691757,306.6232614517212,1.0,369.93230175971985,305.9173698425293,1.0
4309,346.0793032646179,257.0123815536499,1.0,324.7502717971802,334.1981084346771,0.9999998807907104,377.2368667125702,335.24773836135864,0.9999945163726807,328.92676305770874,307.1179256439209,1.0,369.36190009117126,306.06581354141235,1.0
4310,344.8005199432373,257.4632158279419,1.0,324.48309221863747,334.4258463382721,1.0,377.09278893470764,335.2469701766968,0.9999948740005493,328.5911273956299,307.6275136768818,1.0,368.9294345378876,306.1534814834595,1.0
4311,343.74287128448486,257.7250666618347,1.0,324.05613711476326,334.7776372432709,1.0,376.7241587638855,335.041775226593,0.9999926090240479,328.1794443130493,308.057915661484,1.0,368.39916467666626,306.22622442245483,1.0
4312,342.7660872936249,258.45641469955444,1.0,323.7864216417074,335.1327450275421,1.0,376.39576721191406,334.9582042694092,0.999992847442627,327.39458441734314,308.49621364474297,1.0,367.7196478843689,306.2084803581238,1.0
4313,341.131863117218,258.94371366500854,1.0,323.21855026483536,335.58517932891846,1.0,376.11138939857483,334.9177107810974,0.9999901056289673,326.5602207183838,308.9126284122467,1.0,367.10916805267334,306.4558000564575,1.0
4314,339.9277665093541,259.55263328552246,1.0,322.884934425354,336.0394616127014,1.0,376.1280355453491,335.0722622871399,0.9999899864196777,326.2415120601654,309.38002574443817,1.0,366.52295899391174,306.70411491394043,1.0
4315,339.01910358667374,260.114914894104,1.0,322.3254827260971,336.9792423248291,1.0,375.7726514339447,335.0477864742279,0.999992847442627,325.2807102203369,309.49725782871246,1.0,365.72803688049316,306.3042335510254,1.0
4316,338.1279926300049,260.36976566910744,1.0,322.25775265693665,337.5511772632599,1.0,375.36911606788635,334.8823227882385,0.9999929666519165,324.9005438685417,310.2122015953064,1.0,365.2680697441101,306.9292182922363,1.0
4317,336.71968364715576,260.71117877960205,1.0,321.9142310619354,337.89471912384033,1.0,375.14892292022705,334.77180457115173,0.9999939203262329,324.1486280709505,310.6124665737152,1.0,364.91691195964813,307.1039900779724,1.0
4318,335.73205614089966,261.54156482219696,1.0,321.30526971817017,338.1467487812042,1.0,374.5983989238739,334.54030990600586,0.999995231628418,323.4498209953308,311.7004773616791,1.0,364.24869778752327,307.26105070114136,1.0
4319,334.2918031215668,262.45004177093506,1.0,321.0577132701874,338.6495313644409,1.0,374.23553919792175,334.5480782985687,0.9999949932098389,322.7623100280762,312.02416944503784,1.0,362.93451023101807,306.5924973487854,1.0
4320,333.0068244934082,263.7273645401001,1.0,320.9403305053711,339.07757991552353,1.0,373.63091719150543,334.2131164073944,0.9999966621398926,322.39713764190674,312.7865934371948,1.0,362.7940254211426,307.25243616104126,1.0
4321,331.95540979877114,264.51397371292114,1.0,320.2902283668518,339.74269297719,1.0,373.3912990093231,334.0093421936035,0.9999970197677612,321.59142446517944,312.85664653778076,1.0,362.30984687805176,307.1567541360855,1.0
4322,330.63966512680054,264.8548889160156,1.0,320.01543045043945,340.1094219684601,1.0,373.1582349538803,334.0357918739319,0.9999974966049194,321.3088355064392,313.63626861572266,1.0,361.81919717788696,307.1707795262337,1.0
4323,329.4148087501526,265.46921014785767,1.0,319.72141218185425,340.423741877079,1.0,372.9305182695389,334.39325404167175,0.9999969005584717,320.6097002029419,314.1350531578064,1.0,361.49071645736694,307.31591016054153,1.0
4324,328.2149577140808,266.16597509384155,1.0,319.2548906803131,340.3222271800041,1.0,372.3929942846298,335.5314507484436,0.9999977350234985,319.2716772556305,314.58885955810547,1.0,359.4665458202362,307.23512214422226,0.9999837875366211
4325,326.82596373558044,266.7548351287842,1.0,319.1047947406769,340.5696071982384,1.0,372.09293765574694,335.7889881134033,0.999997615814209,319.62566208839417,315.04848754405975,1.0,357.64686489105225,305.9464428424835,0.9585145711898804
4326,325.51019752025604,267.2939944267273,1.0,318.86314702033997,341.00029051303864,1.0,371.7301150858402,335.23949003219604,0.9999972581863403,319.33040261268616,315.810345441103,1.0,357.14748072624207,306.49101400375366,0.9045366048812866
4327,324.1414270401001,267.92908573150635,1.0,318.58205103874207,341.23361325263977,1.0,371.4232922196388,334.5779082775116,0.9999974966049194,318.78197383880615,316.3952559232712,1.0,356.5584133863449,307.3691592812538,0.871128261089325
4328,323.3001658320427,269.03391110897064,1.0,318.13621854782104,341.76998245716095,1.0,370.7689036130905,334.3578312397003,0.9999978542327881,318.3933997154236,316.9210022687912,1.0,355.64526122808456,306.7039009332657,0.7960538268089294
4329,322.75173568725586,269.7868616580963,1.0,318.0152268409729,342.0142698287964,1.0,370.3396657705307,333.5918120145798,0.9999979734420776,317.51642203330994,317.5065165758133,1.0,355.1870638728142,306.3674352169037,0.8941815495491028
4330,321.5228090286255,270.611364364624,1.0,317.7535421848297,342.38757038116455,1.0,369.82384729385376,333.22908544540405,0.9999980926513672,316.38103771209717,318.0604817867279,1.0,354.52171099185944,305.82962799072266,0.9437535405158997
4331,320.24392437934875,271.7339518070221,1.0,317.6038317680359,342.7796058654785,1.0,369.29207730293274,333.1002916097641,0.9999978542327881,316.40875232219696,318.827841758728,1.0,353.5956447124481,305.9451582431793,0.7742969989776611
4332,318.9763026237488,272.77005434036255,1.0,317.22487699985504,343.2741494178772,1.0,368.5530426502228,332.8154094219208,0.9999963045120239,315.7915495634079,319.66525864601135,1.0,352.9166760444641,305.6951825618744,0.24950067698955536
4333,317.72497260570526,272.939248085022,1.0,316.7411789894104,343.6086027622223,1.0,367.76064586639404,332.45573729276657,0.999994158744812,314.20378255844116,320.46688890457153,1.0,352.32813787460327,305.62667536735535,0.1424676775932312
4334,316.20873510837555,273.7060058116913,1.0,316.11906104534864,344.13478422164917,1.0,367.34615421295166,332.73856872320175,0.9999918937683105,313.65373706817627,321.06017303466797,1.0,351.77225732803345,306.1532747745514,0.13434794545173645
4335,315.0323534011841,275.1785470843315,1.0,315.67913097143173,344.8821268081665,1.0,367.01572608947754,332.6885242462158,0.999988317489624,313.2121124267578,321.8192768096924,1.0,347.7766556739807,307.34973829984665,0.17192307114601135
4336,313.95722103118896,276.4668928384781,1.0,315.3585271835327,345.5003457069397,1.0,366.70877838134766,332.7290892601013,0.9999864101409912,312.62146186828613,322.53501558303833,1.0,347.40678358078003,307.6213150918484,0.46711331605911255
4337,312.61498641967773,277.8747979402542,1.0,314.8429009914398,346.25685930252075,0.9999998807907104,366.3125343322754,334.1032569408417,0.9999852180480957,311.8969225883484,323.72937190532684,1.0,346.9964666366577,308.2494673728943,0.6630567312240601
4338,310.8564329147339,279.08513736724854,1.0,314.6362575292587,346.82008492946625,0.9999998807907104,365.70441484451294,333.9791347980499,0.9999910593032837,310.92940855026245,324.69976103305817,1.0,347.5675136744976,308.19925954937935,0.989345371723175
4339,309.2639615535736,280.05102920532227,1.0,314.415757894516,347.3703850507736,0.9999998807907104,364.72895753383636,335.05411195755005,0.9999943971633911,309.8620482683182,325.57823526859283,1.0,346.06093311309814,308.18613228201866,0.9570748805999756
4340,307.5091478526592,281.4652132987976,1.0,314.0038414001465,347.8519310504198,0.9999998807907104,364.23649920523167,335.22635889053345,0.9999964237213135,309.2948257923126,326.53712940216064,1.0,345.2574224472046,309.18423676490784,0.9496542811393738
4341,305.67812490463257,282.9284987449646,1.0,313.8241729736328,348.4531709551811,0.9999998807907104,363.75587202608585,335.15962171554565,0.9999973773956299,308.71709764003754,327.4660487174988,1.0,344.49715995788574,309.7794049978256,0.99748295545578
4342,304.95687651634216,284.54091626405716,1.0,313.8296546936035,349.174036860466,0.9999997615814209,363.07524514198303,335.4959044456482,0.9999980926513672,308.0652301385999,328.5691056251526,1.0,343.0069270133972,310.5066063404083,0.9856446981430054
4343,303.6606297492981,285.8089987039566,1.0,313.5243616104126,349.687775015831,0.9999996423721313,362.47016167640686,335.5050301551819,0.9999980926513672,306.58223605155945,328.99379110336304,1.0,342.1880376338959,310.8498170375824,0.9926222562789917
4344,302.061883687973,286.9678444862366,1.0,313.3973774909973,350.513991355896,0.9999997615814209,361.88386034965515,336.00247383117676,0.9999984502792358,306.5696303844452,330.46478176116943,1.0,341.65387320518494,312.0147213935852,0.9476869106292725
4345,300.7836886048317,288.55458760261536,1.0,312.8761839866638,351.20088148117065,0.9999998807907104,361.203898191452,336.44312286376953,0.9999984502792358,305.7564055919647,331.3307704925537,1.0,340.8285453915596,312.3690116405487,0.8851906061172485
4346,299.33545219898224,289.9448540210724,1.0,312.8784327507019,351.1308741569519,0.9999998807907104,359.99152874946594,336.5423345565796,0.9999986886978149,305.35280990600586,332.2652712762356,1.0,339.78122189641,314.2467530965805,0.42260318994522095
4347,297.71348667144775,292.0618589259684,1.0,312.403103351593,351.7940044403076,0.9999998807907104,359.2187087535858,336.6549916267395,0.9999991655349731,304.6263117790222,333.6629991531372,1.0,338.73915469646454,315.22708946466446,0.3542898893356323
4348,296.2160725593567,293.97272849082947,1.0,312.31901502609253,352.6090314388275,0.9999998807907104,358.52498960494995,337.01475715637207,0.9999994039535522,303.8342833518982,334.5144040584564,1.0,338.0460180044174,315.33580762147903,0.3163693845272064
4349,294.7381024360657,295.3700499534607,1.0,311.97381067276,353.38269567489624,0.9999998807907104,357.6941076517105,337.57553267478943,0.9999996423721313,302.70723843574524,335.6919581890106,1.0,336.23738145828247,315.56335750222206,0.18881838023662567
4350,293.23887145519257,297.4312233924866,1.0,311.6803939342499,354.22670245170593,0.9999998807907104,356.8914521932602,337.92136120796204,0.9999996423721313,301.7101788520813,336.87012481689453,1.0,332.18485556542873,315.1102331876755,0.2976464033126831
4351,292.1101873964071,299.85339529812336,1.0,311.2414948940277,355.1113511919975,0.9999998807907104,356.31728929281235,338.1775439977646,0.9999996423721313,300.8140468597412,338.56345450878143,1.0,332.15023520588875,316.5586531162262,0.529386043548584
4352,290.9617236852646,301.8669525384903,1.0,310.89791655540466,355.9257758408785,0.9999998807907104,355.8562861531973,338.5623435974121,0.9999996423721313,301.08960235118866,339.9053268060088,1.0,331.52049723267555,317.571835398674,0.7070789337158203
4353,289.47842717170715,303.8063328266144,1.0,310.6484055519104,356.7640427350998,0.9999998807907104,355.3718732595444,338.8469523191452,0.9999996423721313,300.69722950458527,340.906187415123,1.0,331.3796916604042,320.114422082901,0.4648098945617676
4354,288.06141233444214,305.53189730644226,1.0,310.41126680374146,357.26547706127167,0.9999998807907104,354.6354203224182,338.84496343135834,0.9999995231628418,300.10605020821095,342.28104305267334,1.0,330.761062502861,320.699378490448,0.6647431254386902
4355,286.83511209487915,307.80247247219086,1.0,309.99128913879395,357.7649829387665,0.9999997615814209,354.2332181930542,338.914190530777,0.9999992847442627,299.7419819831848,343.1364049911499,1.0,331.11838668584824,321.51893949508667,0.9924041628837585
4356,285.8829928636551,309.9002228975296,1.0,309.5438623428345,358.51338291168213,0.9999997615814209,353.7455370426178,339.090695142746,0.9999991655349731,298.74994599819183,344.6268491744995,1.0,331.30202358961105,322.69300508499146,0.9999545812606812
4357,284.3707731962204,311.57028555870056,1.0,308.89813607931137,359.19047689437866,0.9999997615814209,352.7638096809387,339.9002262428403,0.9999985694885254,297.80645656585693,345.85242795944214,1.0,329.3039481639862,323.37654811143875,0.9951876401901245
4358,283.3534449338913,313.2373695373535,0.9999998807907104,308.4211200773716,359.99776101112366,0.9999996423721313,351.4547276496887,339.96507870033383,0.9999982118606567,296.5844979286194,346.1199667453766,1.0,324.41550105810165,322.98761332035065,0.9930738210678101
4359,281.8373017311096,314.82355630397797,0.9999998807907104,308.43423596024513,360.31693601608276,0.9999997615814209,351.1641294956207,340.3724912405014,0.9999990463256836,296.63551235198975,347.15011113882065,1.0,325.14944314956665,324.2469101399183,0.9995275735855103
4360,280.8526306152344,317.0989280939102,0.9999998807907104,308.2838368713856,360.63467359542847,0.9999995231628418,350.97141122817993,340.69868379831314,0.9999995231628418,295.9002568721771,348.0718348994851,1.0,325.5566943883896,325.7723664045334,0.999968409538269
4361,279.9157395362854,319.6121997833252,0.9999998807907104,307.4412660598755,361.261426448822,0.9999992847442627,350.47552847862244,340.81799107789993,0.999998927116394,294.35343837738037,349.5576663017273,1.0,323.57912161946297,326.79861283302307,0.9999876022338867
4362,278.64048767089844,322.1146547794342,1.0,306.32397043704987,361.6366970539093,0.9999995231628418,347.83401626348495,341.32747638225555,0.9999978542327881,293.66101264953613,350.9819869995117,1.0,313.33408880233765,324.81229865550995,0.9998328685760498
4363,277.5029488801956,323.87618757784367,1.0,305.77260875701904,361.91733384132385,0.9999994039535522,347.4272922873497,341.7704346179962,0.9999983310699463,292.45856872200966,352.0242829322815,1.0,312.5503878593445,326.41811513900757,0.999890923500061
4364,276.0738517791033,325.87078523635864,1.0,305.1730923652649,362.3166548013687,0.9999991655349731,346.10045516490936,342.49568271636963,0.9999972581863403,291.9073052704334,353.4855136871338,1.0,310.24923729896545,327.4607937335968,0.9999219179153442
4365,275.2272319197655,328.03591871261597,1.0,304.8067398071289,362.7408764362335,0.999998927116394,344.9527871608734,342.64909267425537,0.9999955892562866,291.64504957199097,354.8327965736389,1.0,308.30980291962624,328.3755421638489,0.9999445676803589
4366,274.06845903396606,330.6131855249405,1.0,304.763799905777,362.89365243911743,0.9999984502792358,345.0508496761322,342.97626781463623,0.9999980926513672,292.19575218856335,355.912225715816,1.0,309.386581659317,329.7987561225891,0.9998175501823425
4367,272.7697403430939,332.71337431669235,0.9999998807907104,304.8173794746399,363.51838797330856,0.9999974966049194,344.31695437431335,343.10238337516785,0.9999980926513672,291.6289445757866,357.0612721443176,1.0,307.0271067619324,330.05129182338715,0.9996346235275269
4368,272.80450677871704,335.28170680999756,0.9999990463256836,305.0347270965576,364.04803659021854,0.9999963045120239,343.9176836013794,343.4929521083832,0.9999978542327881,291.09427958726883,358.36786127090454,1.0,311.30951833724976,331.6844965815544,0.9998582601547241
4369,271.55034589767456,338.09777224063873,1.0,305.0578944683075,364.8289521932602,0.9999945163726807,342.8652992248535,343.1523401737213,0.9999983310699463,290.48804318904877,360.1001949310303,1.0,313.9088554382324,333.21034598350525,0.9998832941055298
4370,270.0648105144501,340.6308181285858,1.0,304.9268584251404,365.43963718414307,0.9999936819076538,342.84458351135254,343.8587064743042,0.9999990463256836,289.95973801612854,360.99661922454834,1.0,314.5155391693115,334.9222323894501,0.9999781847000122
4371,269.2340042591095,342.7227032184601,1.0,304.81184363365173,365.6899046897888,0.9999924898147583,342.6721827983856,344.2911686897278,0.9999992847442627,289.3516147136688,361.81445264816284,1.0,315.5131162405014,335.96304535865784,0.9999984502792358
4372,268.0644425600767,344.05383491516113,1.0,304.75927925109863,365.80634808540344,0.9999910593032837,342.25829124450684,344.51569080352783,0.9999994039535522,289.7127103805542,363.2078949213028,1.0,315.5147704780102,336.69487833976746,0.9999997615814209
4373,266.89299392700195,345.4621295928955,1.0,304.44922494888306,366.13149404525757,0.9999902248382568,340.87134647369385,344.14434695243835,0.9999994039535522,289.05119276046753,364.0000901213716,1.0,311.4821467399597,336.44043612480164,0.9999990463256836
4374,266.27389883995056,347.0570051074028,1.0,304.28299045562744,365.9920356273651,0.9999867677688599,340.23125268518925,344.52794766426086,0.9999992847442627,288.67542910575867,365.01910161972046,1.0,309.87304162979126,337.1406569480896,0.9999990463256836
4375,265.6254770755768,349.0904623270035,1.0,303.8515787124634,366.02668166160583,0.9999792575836182,339.58461874723434,345.12433195114136,0.9999995231628418,288.2267360687256,365.79458022117615,0.9999998807907104,309.99866223335266,338.6952360868454,0.9999996423721313
4376,265.3428564071655,350.82570123672485,0.9999998807907104,303.8007299900055,366.60493087768555,0.9999853372573853,338.76726591587067,345.5184848308563,0.9999995231628418,287.310667514801,366.1303277015686,0.9999997615814209,308.0771605223417,339.512198805809,0.9999737739562988
4377,264.54422974586487,352.63472414016724,1.0,303.76361870765686,366.7456669807434,0.9999939203262329,338.2195397615433,346.0681097507477,0.9999996423721313,286.54353952407837,367.63676261901855,0.9999998807907104,306.9469532966614,340.5406064391136,0.99996018409729
4378,264.61927366256714,354.35398304462433,1.0,303.4054799079895,366.9085326194763,0.9999973773956299,337.7460606098175,346.12014615535736,0.9999996423721313,285.9965728521347,368.4745264053345,1.0,306.318687915802,341.27532625198364,0.9999909400939941
