scorer,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000,DeepCut_resnet50_leftMar14shuffle1_1030000
bodyparts,nose,nose,nose,l_ear,l_ear,l_ear,r_ear,r_ear,r_ear,l_eye,l_eye,l_eye,r_eye,r_eye,r_eye
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1963,297.23995423316956,152.40026903152466,0.9999997615814209,378.31782031059265,119.85982775688171,0.9997650980949402,343.0898349285126,115.79545320570469,0.9999672174453735,349.51529252529144,130.5049887895584,1.0,326.3635678291321,124.01415491104126,0.21849587559700012
1964,296.7707941532135,152.7575979232788,0.9999995231628418,377.9586043357849,119.80885696411133,0.9997860789299011,342.2976710796356,116.72632336616516,0.9999819993972778,349.1574720144272,130.53818082809448,1.0,325.3103904724121,124.37333679199219,0.3055155277252197
1965,297.28057956695557,153.22682809829712,0.9999996423721313,378.03823947906494,119.846843957901,0.999777615070343,342.73402547836304,116.41232323646545,0.999975323677063,349.03312718868256,130.5790535211563,1.0,326.2195179462433,124.36269092559814,0.08908452838659286
1966,297.3048119544983,153.4094638824463,0.9999996423721313,378.13509237766266,119.83220410346985,0.9997978806495667,342.65791058540344,116.6075147986412,0.999971866607666,348.9706761240959,130.63923370838165,1.0,325.823348402977,124.80958127975464,0.08406148850917816
1967,297.4448952674866,153.79707098007202,0.9999995231628418,378.1212579011917,119.88951373100281,0.999778687953949,342.92434453964233,116.44948735833168,0.9999648332595825,348.90830862522125,130.84265840053558,1.0,325.1319681406021,127.16851425170898,0.03658507764339447
1968,297.4317195415497,153.8180751800537,0.9999995231628418,377.99982500076294,120.13753080368042,0.9997639060020447,342.7372169494629,116.74076110124588,0.9999617338180542,348.92040264606476,131.64844217896461,1.0,325.33843302726746,127.88241291046143,0.06374404579401016
1969,297.39313292503357,153.18057250976562,0.9999995231628418,377.99980568885803,120.01888751983643,0.9998337030410767,342.2832498550415,116.96434098482132,0.9999723434448242,349.086399435997,131.62952968478203,1.0,325.1670550107956,125.84956216812134,0.28856372833251953
1970,297.2657685279846,153.09557104110718,0.9999995231628418,377.9978859424591,120.0966362953186,0.9998223185539246,342.35640144348145,116.95567858219147,0.9999701976776123,349.04644906520844,131.59268954396248,1.0,325.2464191913605,125.68515920639038,0.29966068267822266
1971,297.2742519378662,152.98448276519775,0.9999995231628418,377.95467042922974,120.0602297782898,0.9997851252555847,342.25863671302795,117.29336452484131,0.9999681711196899,349.01283025741577,131.74334526062012,1.0,324.7396649122238,125.78783130645752,0.512931764125824
1972,297.35656332969666,153.3797755241394,0.9999995231628418,377.73461866378784,119.58790302276611,0.9997459053993225,342.31569051742554,117.28691148757935,0.9999617338180542,348.5370141863823,131.7756278514862,1.0,325.47184431552887,126.51344442367554,0.15160351991653442
1973,296.73579382896423,152.59624242782593,0.9999995231628418,377.7711753845215,119.8661322593689,0.9997966885566711,342.074337720871,117.36825716495514,0.9999697208404541,348.6362097263336,131.79025810956955,1.0,325.2590237855911,126.80945539474487,0.44740617275238037
1974,296.77829933166504,153.0456018447876,0.9999994039535522,377.8263521194458,119.82644939422607,0.9997846484184265,341.9571398496628,117.83779454231262,0.9999513626098633,348.71474426984787,131.85171920061111,1.0,324.97073197364807,127.23113441467285,0.5739307403564453
1975,296.6890547275543,153.56327533721924,0.9999991655349731,377.5905342102051,120.2619309425354,0.999808132648468,341.91663134098053,117.71657311916351,0.9999549388885498,348.70503610372543,131.78765432536602,1.0,324.88061606884,127.16788244247437,0.5541682839393616
1976,296.5988085269928,153.4698748588562,0.9999991655349731,377.3840789794922,120.23354387283325,0.9998210072517395,341.72751677036285,117.81454181671143,0.9999531507492065,348.73716121912,131.6444801390171,1.0,324.7870846390724,127.19204187393188,0.5002684593200684
1977,296.8088870048523,153.79084873199463,0.9999988079071045,377.577516078949,120.163409948349,0.9997939467430115,341.9030439853668,117.97553038597107,0.9999403953552246,348.72867453098297,131.60520672798157,1.0,325.0540461540222,127.65894031524658,0.22097933292388916
1978,296.97782373428345,153.86016702651978,0.9999988079071045,377.57553791999817,120.20705771446228,0.9997759461402893,342.1584384441376,117.53164196014404,0.9999463558197021,348.7820945382118,131.72105395793915,1.0,325.5100544691086,126.95340824127197,0.2674059569835663
1979,297.1562032699585,154.0276017189026,0.9999978542327881,377.5235593318939,120.22384524345398,0.9997755885124207,342.2131338119507,117.4772652387619,0.9999468326568604,348.6562196612358,131.66685870289803,1.0,325.7877130508423,127.49821662902832,0.22316229343414307
1980,296.96569752693176,154.19297409057617,0.9999972581863403,377.90208435058594,119.99752426147461,0.9997978806495667,342.23092579841614,117.47255861759186,0.9999527931213379,348.70421928167343,131.70797592401505,1.0,325.78058636188507,127.30852031707764,0.22659003734588623
1981,296.8382134437561,154.22059309482574,0.9999978542327881,377.50747537612915,120.29798221588135,0.9997987151145935,342.13037061691284,117.56662106513977,0.9999643564224243,348.70762199163437,131.76468327641487,1.0,325.57135117053986,127.50391006469727,0.24352815747261047
1982,296.8443262577057,154.15706300735474,0.9999979734420776,377.4849359989166,120.31859493255615,0.9997958540916443,342.23316526412964,117.51109421253204,0.9999642372131348,348.75553315877914,131.8546527773142,1.0,325.9138139486313,127.97029972076416,0.4065362811088562
1983,297.0412931442261,154.2217984199524,0.9999980926513672,377.4794638156891,120.28725028038025,0.9998154044151306,342.2151372432709,117.63774168491364,0.9999476671218872,348.85476475954056,131.79246462881565,1.0,325.6006746292114,128.123441696167,0.3733864426612854
1984,296.8633897304535,154.05507707595825,0.9999984502792358,377.5287709236145,120.3932888507843,0.9997984766960144,342.17902398109436,117.80027544498444,0.9999384880065918,348.82605934143066,131.85846537351608,1.0,325.85954797267914,127.93503952026367,0.3092929720878601
1985,297.24372816085815,154.2702031135559,0.9999986886978149,377.97922468185425,120.21364569664001,0.9997920393943787,342.4094271659851,117.73559820652008,0.999933123588562,348.85500979423523,131.76851888000965,1.0,326.2660503387451,127.78799819946289,0.12161311507225037
1986,297.5021402835846,154.31933164596558,0.9999986886978149,377.63625478744507,120.59917163848877,0.9998138546943665,342.2420754432678,118.18323159217834,0.9999152421951294,348.94596272706985,131.97111280448735,1.0,325.6829376220703,129.04640674591064,0.10788071900606155
1987,297.4281105995178,154.2066388130188,0.9999986886978149,378.31232368946075,120.65814113616943,0.9998213648796082,342.16258788108826,118.22680616378784,0.9998987913131714,348.93936878442764,132.01655708253384,1.0,325.8883572816849,128.3239665031433,0.15339188277721405
1988,297.3373854160309,153.75154638290405,0.9999985694885254,378.5511621236801,120.63697695732117,0.9997716546058655,342.2890589237213,117.92738938331604,0.9999148845672607,349.4499566555023,132.39331313967705,1.0,325.94262516498566,126.6007752418518,0.25431475043296814
1989,297.62315583229065,153.43153715133667,0.9999986886978149,378.51107239723206,120.79506874084473,0.9997895359992981,342.26262283325195,118.02586460113525,0.9999110698699951,349.4851950407028,132.34127455949783,1.0,325.7877336740494,126.88727331161499,0.3241971731185913
1990,298.14522910118103,153.6450114250183,0.9999990463256836,378.93338775634766,120.71757411956787,0.9997714161872864,342.40276288986206,117.82417678833008,0.9999547004699707,349.36038064956665,132.24937734007835,1.0,326.23268389701843,126.85247611999512,0.16867980360984802
1991,298.9280033111572,153.49077892303467,0.9999991655349731,378.829057097435,120.66770625114441,0.9997871518135071,342.62287521362305,117.71243214607239,0.9999719858169556,349.40067398548126,132.0360912643373,1.0,324.8833224773407,128.73135089874268,0.3182990849018097
1992,299.3587056398392,152.86234188079834,0.9999996423721313,379.04906249046326,120.72128558158875,0.9998183846473694,342.56489729881287,117.78865873813629,0.9999665021896362,349.4429020881653,132.04163696989417,1.0,324.6255424618721,128.90225219726562,0.17294864356517792
1993,299.22717785835266,152.45695877075195,0.9999996423721313,379.7276339530945,120.47425889968872,0.9998040795326233,342.81739926338196,117.58803808689117,0.9999701976776123,349.97942221164703,131.96460849791765,1.0,324.39393615722656,128.14807415008545,0.250428706407547
1994,299.7013863027096,151.8040120601654,0.9999997615814209,379.6045095920563,120.28602910041809,0.9997960925102234,342.7615096569061,117.37453496456146,0.9999759197235107,349.765505194664,131.79116009175777,1.0,326.11226773262024,127.23103046417236,0.1674632579088211
1995,299.71560445427895,151.24849772453308,0.9999998807907104,379.9320273473859,120.76112842559814,0.9998633861541748,341.89933478832245,117.8348582983017,0.9999830722808838,350.5178122520447,131.8416334837675,1.0,326.05187797546387,127.0781192779541,0.16232764720916748
1996,299.9103775918484,150.93306255340576,0.9999998807907104,379.775851726532,120.88186955451965,0.9998430013656616,342.1539990901947,117.268514752388,0.999987006187439,350.3446605205536,131.29997569322586,1.0,324.1466509401798,129.12194442749023,0.07024554908275604
1997,299.7590269446373,150.0337245464325,0.9999998807907104,380.30994495749474,120.97594141960144,0.9998917579650879,342.08851146698,117.26505160331726,0.9999843835830688,350.3869857788086,131.39639961719513,1.0,324.22231800854206,128.82121562957764,0.048180803656578064
1998,299.8764549344778,149.17668199539185,1.0,380.2353259176016,120.84268808364868,0.9998902082443237,342.47050285339355,117.01789093017578,0.999975323677063,350.51295804977417,131.15330851078033,1.0,326.856068611145,125.7591495513916,0.02093053050339222
1999,300.1318380832672,148.38665255904198,1.0,380.5109888315201,120.805739402771,0.9999076128005981,342.79138350486755,116.92555004358292,0.9999722242355347,350.2798295021057,131.00887882709503,1.0,326.7336812019348,126.26752519607544,0.013974955305457115
2000,300.09800405055285,147.39443612098694,1.0,380.7581552863121,120.68831825256348,0.999900221824646,343.2108733654022,116.7665621638298,0.9999083280563354,350.47617268562317,130.9833538532257,1.0,330.35719656944275,128.30045318603516,0.00790443830192089
2001,300.2075768560171,146.67710673809052,1.0,380.89009219408035,120.61893129348755,0.9999051094055176,343.1888475418091,116.30471631884575,0.9999140501022339,350.58156752586365,129.97306871414185,1.0,330.1111295223236,128.48279285430908,0.006750156637281179
2002,300.63946211338043,145.55987095832825,1.0,380.99882048368454,120.50234627723694,0.9999080896377563,343.71608805656433,115.86939688026905,0.9999067783355713,350.69512724876404,129.5636601448059,1.0,331.48393166065216,127.52924346923828,0.004229183308780193
2003,300.6879749894142,144.81592845916748,0.9999998807907104,381.2495094537735,119.95893669128418,0.9999265670776367,343.538765668869,115.68510487675667,0.9998786449432373,350.91495180130005,128.94052600860596,1.0,331.0040583014488,124.23477411270142,0.005531590431928635
2004,300.8033944964409,143.8386788368225,0.9999997615814209,381.59062945842743,119.64070272445679,0.9999109506607056,343.48643803596497,115.7353772521019,0.9999008178710938,350.9589772224426,128.58105444908142,1.0,328.0656352043152,123.09547805786133,0.0050279609858989716
2005,300.95926547050476,143.11982011795044,0.9999994039535522,381.5429013967514,119.61610174179077,0.9998946189880371,343.5965950489044,115.48848336935043,0.9998248219490051,351.0998568534851,127.8531596660614,1.0,376.941383600235,115.04025459289551,0.00374720711261034
2006,301.4758235216141,142.31857299804688,0.9999994039535522,381.6843036413193,119.81345963478088,0.9998980760574341,343.4880049228668,115.12407165765762,0.9998465776443481,351.20173168182373,127.22497844696045,1.0,327.53561186790466,122.78239679336548,0.006534384563565254
2007,301.95647966861725,142.21140909194946,0.9999991655349731,381.7378579378128,119.60573053359985,0.9998997449874878,343.4173400402069,114.91909718513489,0.9996840953826904,351.0191593170166,126.72405862808228,1.0,325.77522373199463,121.98119831085205,0.006738587748259306
2008,301.80002224445343,141.0544397830963,0.9999994039535522,382.10218954086304,119.40765500068665,0.9999172687530518,342.4265367984772,114.95069062709808,0.9992169141769409,351.8319501876831,126.3931393623352,1.0,324.8177709579468,122.00393867492676,0.012423288077116013
2009,302.198290348053,140.74122154712677,0.9999995231628418,382.41864824295044,119.30370759963989,0.9999028444290161,344.4978051185608,113.79337310791016,0.9978232383728027,351.64243364334106,126.13003730773926,1.0,377.58741879463196,113.45460224151611,0.00609173346310854
2010,302.31102323532104,140.31173592805862,0.9999996423721313,382.47069668769836,119.28957986831665,0.9999065399169922,343.7425103187561,113.96923160552979,0.9973645806312561,351.6572594642639,125.75268030166626,1.0,377.67948055267334,113.35830044746399,0.006274137180298567
2011,302.35073232650757,140.47854900360107,0.9999995231628418,382.4764766693115,118.90773129463196,0.9999083280563354,343.9621024131775,113.31025433540344,0.9980556964874268,352.44696712493896,125.63490235805511,1.0,379.1903347969055,111.51395511627197,0.007247264496982098
2012,302.21848821640015,139.66808211803436,0.9999996423721313,382.6541576385498,118.86881756782532,0.9999300241470337,345.68054819107056,112.49117541313171,0.9980080723762512,352.82395029067993,125.0608422756195,1.0,379.0295033454895,111.57431960105896,0.0076043326407670975
2013,301.9955577850342,138.5513972043991,0.9999994039535522,382.65181136131287,118.66540479660034,0.9999216794967651,344.8706455230713,112.0529773235321,0.998354434967041,353.2528727054596,124.87177842855453,1.0,328.74573516845703,119.17240834236145,0.008476834744215012
2014,301.70205760002136,138.02553939819336,0.9999992847442627,383.0843267440796,118.71541619300842,0.9998871088027954,344.6318111419678,112.09077167510986,0.984565019607544,353.174352645874,124.93603760004044,1.0,378.5192799568176,111.89578056335449,0.012005722150206566
2015,301.64004492759705,137.52922582626343,0.9999996423721313,383.18551087379456,118.6338906288147,0.9998977184295654,346.32967507839203,112.0681791305542,0.9853469133377075,353.42110109329224,124.54811805486679,1.0,378.43871116638184,111.92028141021729,0.012932592071592808
2016,301.6773194074631,137.57779264450073,0.9999995231628418,383.1761381626129,118.47202396392822,0.9998961687088013,346.7501803636551,111.8329348564148,0.9865013957023621,353.2410960197449,124.43560922145844,1.0,378.90449142456055,111.54842114448547,0.011333447881042957
